ID,ROK,KOLOR,NAZWA WINA,POCHODZENIE,SZCZEP,BECZKA,OPIS,ALK.,POJ.,CENA NETTO,IMAGES,KRAJ,
DP.09,22,Czerwone,Chateau de Beaucastel Chateauneuf -du-Pape,A.O.C. Chateauneuf-du-Pape - Francja,"30% Grenache, 30% Mourvèdre, 15% Syrah, 10% Counoise 10% Vaccarèse, Terret Noir, Muscardin, Clairette, Picpoul, Picardan, Bourboulenc, Roussanne, 5% Cinsault",12 miesięcy,"Wino wytrawne. Wielkie wino wyprodukowane z trzynastu odmian winogron uprawianych na obszarze 70-u hektarów organicznej winnicy. Dojrzewa przez rok w wielkich dębowych beczkach (40 hl) oraz dodatkowo 12 miesięcy w butelce. Ciemnoczerwona barwa. Nos z czerwonymi owocami, skórą, truflami, piżmem, cygarem. Mniej „zwierzęce” niż tradycyjne młode Beaucastel. Wino polecane do dziczyzny, potraw z truflami, grzybami, czerwonym mięsem. NAGRODY - 97 pkt - Wine Spectator, 96 pkt - Wine Advocate, TOP 100 – Wine Spectator.","14,5",75cl,"535,00",DP.09.png,Francja,Otwórz plik
SN.03,22,Białe,1901 Clos Saint Medie Blanc,A.O.P. Luberon - Francja,"Clairette, Ugni-blanc, Roussanne, Grenache Gris, Viognier",,"Wino wytrawne. Białe wino wyprodukowane ze szczepów Clairette, Ugni-blanc, Roussanne, Grenache Gris i Viognier. Złota barwa z zielonymi refleksami. Nos delikatny i złożony, delikatny z nutami białych kwiatów. W ustach gaszące pragnienie, z niuansami egzotycznych owoców, migdałów i brzoskwini. Wyraźny finisz z nutami świeżych owoców. Bardzo przyjemne wino, idealne na różne okazje.","12,5",75cl,"27,50",SN.03.png,Francja,❌ brak pliku
SN.04,22,Czerwone,1901 Clos Saint Medie Rouge,A.O.P. Luberon - Francja,"Syrah, Grenache Noir",,"Wino wytrawne. Czerwone wino wytrawne wyprodukowane z gron Syrah oraz Grenache Noir. Kolor ciemnoczerwony z refleksami granatu. Nos z niuansami czerwonych owoców, z aromatem konfitury i słodkiej lukrecji. Na podniebieniu jedwabiste i owocowe, z eleganckimi taninami. Świetnie komponuje się z terrinami i pasztetami z dziczyzny, pieczonymi mięsami, faszerowaną jagnięciną.","14,5",75cl,"27,50",SN.04.png,Francja,❌ brak pliku
SN.02,19,Czerwone,Chateau Saint Nazaire Grande Couvee Reserve Prestige,A.O.P. Saint Chinian - Francja,"40% Mourvèdre, 30% Grenache, 30% Syrah",12 miesięcy,"Wino wytrawne. Czerwone wino wytrawne wyprodukowane ze szczepów 40% Mourvèdre, 30% Grenache, 30% Syrah. Kolor ciemnoczerwony z refleksami granatu. Nos z niuansami czerwonych owoców, z aromatem konfitury, słodkiej lukrecji oraz z subtelnymi nutami garrigue. Na podniebieniu jedwabiste, z eleganckimi, miękkimi taninami oraz wyraźną obecnością czarnych i czerwonych owoców. Dobrze zbudowane, pozostawiające trwały finisz. Dojrzewało w beczce przez 12 miesięcy. Towarzysz szerokiej gamy potraw. Idealny wybór „w ciemno” gdy odwiedzamy znajomych lub gościmy ich u siebie.","14,5",75cl,"29,50",SN.02.png,Francja,❌ brak pliku
SC.02,22,Białe,Sancerre Blanc Domaine Fouassier,A.O.C. Sancerre - Francja,Sauvignon Blanc,,"Wino wytrawne. Wino z regionu Dolina Loary we Francji wyprodukowane w 100% ze szczepu Sauvignon Blanc. Sancerre jest jasne i świeże o bukiecie dojrzałego grejpfruta i skórki limonki, cytrynowej tarty. W smaku wyczuwalny koper włoski, cytrusy i lekka brzoskwina przeplatające się z miękkim, żywym, migdałowym finiszem. Domianes Fouassier to rodzinna posiadłość już od 10 pokoleń. Cała posiadłość jest uprawiana metodami organicznymi i biodynamicznymi, kalendarz księżycowy wyznacza zatem tempo pracy w winnicy: „W dobie standaryzacji byliśmy awangardą w winifikacji naszych win. Odrzucając nowoczesne techniki winiarskie, pozwoliliśmy naturze wykonać swoją pracę przy produkcji naszych win. Uprawiamy rolnictwo szanując glebę, wodę, istoty żywe i naturalne rytmy, aby produkować żywe wina. Dla nas jest to jedyny sposób, aby odzwierciedlić nasze wysublimowane terroirs Sancerre.”","13,5",75cl,"115,00",SC.02.png,Francja,❌ brak pliku
SP.01,23,Białe,Viognier Val Saint Pierre,I.G.P. Pays d’Oc - Francja,Viognier,,"Wino wytrawne. Wyprodukowane ze szczepu Viognier w apelacji IGP Pays d’OC w regionie Minervois z wpływem klimatu śródziemnomorskiego. Wino o intensywnym aromacie wiosennych kwiatów, moreli, brzoskwiń i mango. W ustach orzeźwiające. Świetne jako towarzysz lekkiej kuchni orientalnej, dań z rybą, białym mięsem, jednak z powodzeniem nadające się również jako lekki aperitif solo.",13,75cl,"29,90",SP.01.png,Francja,❌ brak pliku
ART.03,,Czerwone,Mazovia Arte Malina,Dwórzno - Francja,,,"Wino półsłodkie. Wino półsłodkie. Klasyczne polskie wino malinowe powstało z owoców z plantacji Winnicy Dwórzno. Wyprodukowane w tradycyjny sposób z w pełni dojrzałych owoców malin, specjalnie dla tego wina dłużej przetrzymanych na krzewach. W smaku ma świetnie zachowaną świeżość soku malinowego, ale jednocześnie jest gładkie z przyjemnym, aksamitnym finiszem. Wino malinowe w zimie rozgrzewa, zaś w lato, podawane schłodzone doskonale orzeźwia. Wyprodukowane w 100% ze świeżych owoców. Alk. 16%.",16,50cl,"39,50",ART.03.png,Francja,❌ brak pliku
ART.04,,Czerwone,Mazovia Arte Czarna porzeczka,Dwórzno - Francja,,,"Wino półsłodkie. Wino z owoców czarnej porzeczki uprawianych w Winnicy Dwórzno. Wyczuwalna wysoka kwasowość zrównoważona słodyczą i świeżością owocu dają silne i niepowtarzalne doznania smakowe. Wyrazisty smak i aromat dojrzałej czarnej porzeczki świadczy o staranności wykonania wina i o tym, że użyte zostały jedynie naturalne metody. Spożywać można zarówno schłodzone jak i w temperaturze pokojowej. Wyprodukowane w 100% ze świeżych owoców. Alk. 14%.",14,50cl,"39,50",ART.04.png,Francja,❌ brak pliku
PU.01,N/V,Białe,Nuwang Ume-Pflaume,EU,Blend,,"Wino słodkie. Nos z delikatnymi nutami śliwki. W smaku bardzo aromatyczne i słodkie. Wino odświeżające, o trwałym mocnym finiszu. Podawać z lodem lub z Prosecco. Dobre do sushi.",10,50cl,"17,90",PU.01.png,UE,❌ brak pliku
DO.01,21,Białe,Doryba,Lubuskie - Polska,"Riesling, Gewürztraminer, Pinot Gris, Muscat Ottonel",,"Wino wytrawne. Doryba to harmonijne wino powstałe z ręcznie zbieranych i selekcjonowanych gron. Urzeka słomkową barwą. Na jego niezwykle bogaty bukiet składają się aromaty jabłka, brzoskwini, owoców tropikalnych i białych kwiatów. W ustach świeże i owocowe. Towarzysz dań na bazie ryb, drobiu oraz potraw wegetariańskich. Podawać w temperaturze 6-8 °C.","12,5",75cl,"55,00",DO.01.png,Polska,❌ brak pliku
DO.02,20,Czerwone,Pobyku,Lubuskie - Polska,"Rondo, Pinot Noir",,"Wino wytrawne. Pobyku to intensywne, dobrze zbudowane wino powstałe z ręcznie zbieranych i selekcjonowanych gron szczepów Rondo i Pinot Noir. Urzeka ciemnorubinową barwą oraz aromatami dojrzałych owoców leśnych (jeżyny, jagody), śliwek i czarnych wiśni. Lekko zaznaczone taniny. Doskonały towarzysz czerwonych mięs. Podawać w temperaturze 16 -18 °C.","12,5",75cl,"55,00",DO.02.png,Polska,❌ brak pliku
DO.03,21,Białe,Elekta,Lubuskie - Polska,"Riesling, Gewürztraminer, Pinot Gris, Muscat Ottonel",,"Wino wytrawne. Elekta to hojne, dobrze zbudowane wino powstałe z ręcznie zbieranych winogron. Zachwyca słomkową barwą oraz intensywnym, ale wciąż harmonijnym bukietem dojrzałych owoców, takich jak gruszka, jabłko, morela, owoce tropikalne i jasne kwiaty. Na podniebieniu bardzo owocowe i orzeźwiające. Doskonałe do potraw wegetariańskich, wegańskich oraz dań na bazie ryb i drobiu. Podawać w temperaturze 6-8 °C.","12,5",75cl,"59,00",DO.03.png,Polska,Otwórz plik
DO.04,20,Czerwone,Elekta,Lubuskie - Polska,"Rondo, Pinot Noir",,"Wino wytrawne. Elekta to dobrze zbudowane, bogate wino, wyprodukowane z ręcznie zbieranych winogronach szczepu Rondo i Pinot Noir. Głęboka rubinowa barwa oraz intensywne aromaty dojrzałych owoców, takich jak czereśnie, jeżyny, śliwki, jagody, maliny i wiśnie, zachwycą każdego poszukującego ciekawej winnej propozycji do potraw z czerwonego mięsa czy grillowanych warzyw. Wino jest eleganckie, z lekko zaznaczonymi taninami. Podawać w temperaturze 16 -18 °C.","12,5",75cl,"59,00",DO.04.png,Polska,Otwórz plik
DO.05,22,Białe,Souvignier Gris II Winnica Fredrówka,Polska,Souvignier Gris,,"Wino wytrawne. Wino białe o subtelnym aromacie żółtych i białych owoców, głównie cytrusów, jabłek i gruszek, z nutami ziołowymi. W ustach eleganckie, dobrze zbalansowane. Polecane do ryb, owoców morza, serów i makaronów z sosami serowymi.",12,75cl,"45,00",DO.05.png,Polska,❌ brak pliku
DO.06,22,Białe,Solaris Winnica Fredrówka,Polska,Solaris,,"Wino półwytrawne. Wino białe o intensywnym aromacie cytrusów, brzoskwiń, gruszek i dojrzałych jabłek, z nutami kwiatowymi. W ustach pełne, bardzo dobrze zbalansowane. Polecane do dań z białego mięsa, pikantnych serów oraz jako aperitif.","11,5",75cl,"45,00",DO.06.png,Polska,❌ brak pliku
DO.07,22,Czerwone,Red Winnica Fredrówka,Polska,Blend,,"Wino wytrawne. Wino czerwone pełne owocowych aromatów jeżyn, czarnych porzeczek, malin i wiśni. W smaku świeże i delikatne. Pasuje do lekkich dań z czerwonego mięsa, grillowanych warzyw, pizzy, wędlin i serów.",12,75cl,"45,00",DO.07.png,Polska,❌ brak pliku
GO.15,N/W,Białe,Marani Rkatsiteli Białe,Kakheti - Gruzja,Rkatsiteli,,"Wino półwytrawne. Wino o jasnym, słomkowym kolorze, powstałe z gron szczepu Rkatsiteli uprawianych w rejonie Kakheti, we wschodniej części Gruzji. Wino o harmonijnym aromacie kwiatów i cytrusów. Pełne świeżości i subtelności w ustach. Najlepiej smakuje z owocami morza i świeżymi sałatkami. Serwować w temperaturze 10°C.","11,5",75cl,"22,90",GO.15.png,Gruzja,Otwórz plik
GO.14,N/W,Czerwone,Marani Saperavi Czerwone,Kakheti - Gruzja,Saperavi,,"Wino półwytrawne. Czerwone, półwytrawne wino wyprodukowane i butelkowane w Gruzji. Powstałe z gron Saperavi, uprawianych w gruzińskim regionie Kakheti. Charakteryzuje się intensywnym kolorem oraz niepowtarzalnym smakiem i aromatem dojrzałych ciemnych owoców, takich jak czarna porzeczka, czereśnie, śliwka, jagody i jeżyny. W ustach aksamitne, krągłe, dobrze ułożone taniny. Podawać w temperaturze: 12-14 °C.",12,75cl,"22,90",GO.14.png,Gruzja,Otwórz plik
EG.04,23,Białe,Egri Csillag,Eger - Węgry,"Italian Riesling, Zenit, Pinot Gris, Rhine Riesling, Hárslevelű",,"Wino wytrawne. Wyprodukowane ze szczepu Italian Riesling i Zenit, z dodatkiem szczepu Pinot Gris, Rhine Riesling i Hárslevelű. Wino o świeżym, owocowym charakterze z wyraźną nutą białych kwiatów. Na podniebieniu dobrze zbalansowana, orzeźwiająca kwasowość. Rekomendowane do ryby z grilla, kurczaka i sałatek. Świetnie się sprawdzi również solo.",12,75cl,"19,50",EG.04.png,Węgry,❌ brak pliku
EG.05,22,Czerwone,Egri Bikaver,Eger - Węgry,"Blauburger, Cabernet Sauvignon, Pinot Noir, Cabernet Franc, Turán",,"Wino wytrawne. Wyprodukowane ze szczepu Kékfrankos oraz międzynarodowych i endemicznych szczepów takich jak Blauburger, Cabernet Sauvignon, Pinot Noir, Cabernet Franc i Turán. Zabutelkowane po 2 latach dojrzewania w beczce. W aromacie bogaty bukiet czerwonych owoców, jagód i jeżyn z urzekającą lekką nutą słodkich przypraw. W ustach przyjemne, miękkie taniny podkreślające smaki spójne z aromatami. Wino polecane do dań z czerwonego mięsa, pizzy i makaronów.",12,75cl,"19,50",EG.05.png,Węgry,❌ brak pliku
GR.02,21,Czerwone,Fanaberi Pomegranate Pinot Noir,Węgry,Pinot Noir,,"Zachwycające intensywną, rubinową barwą oraz bogatym aromatem Fanaberi zostało wyprodukowane z najlepszych gron szczepu Pinot Noir. Wino zachwyca nutami świeżych, soczystych czerwonych owoców, w szczególności przywołuje aromat owocu granatu. Doskonałe jako aperitif oraz idealny towarzysz owocowych ciast i deserów.",10,75cl,"19,90",GR.02.png,Węgry,Otwórz plik
JR.01,N/V,Białe,Jean Remi Demi-Sec,EU,Blend,,Wino musujące półwytrawne. Półwytrawne wino musujące o bogatej owocowej nucie. Świetne jako aperitif oraz do delikatnych dań i deserów. Podawać schłodzone w temperaturze 6oC.,11,75cl,"18,50",JR.01.png,UE,❌ brak pliku
TD.09,N/V,Białe,Icy Spumante Villa Loren Extra Dry,Veneto - Włochy,Blend,,"Wino musujące półwytrawne. Kolor słomkowożółty. W aromacie przyjemnie świeże z nutami egzotycznych owoców. Na podniebieniu miękkie i kremowe. Serwować jako aperitif, do dań na bazie ryb oraz do lekkich sałat w temperaturze 6 - 8° C. Wino świetnie się sprawdza również podawane na zakończenie posiłku.",11,75cl,"22,90",TD.09.png,Włochy,Otwórz plik
RO.06,N/V,Białe,Frizzante Casa Burti Flute,Veneto - Włochy,"Garganega, Pinot Grigio, Chardonnay",,"Wino musujące wytrawne. Dobrze zbalansowane, pełne energii wino musujące. Ujmujące kwiatowe aromaty z wyraźnym głogiem, soczystymi owocami cytrusowymi i zielonym jabłkiem. Przede wszystkim idealny aperitif a także polecany do sałatek, owoców morza, przekąsek, drobiu czy ryby. Kwasowość 5,2g/l, cukier resztkowy 11,5g/l.","10,5",75cl,"22,90",RO.06.png,Włochy,❌ brak pliku
AZG.13,N/V,Białe,Michel Schneider Chardonnay,Niemcy,Chardonnay,,"Wino bezalkoholowe wytrawne. Bezalkoholowe wino z delikatnie zaznaczoną kwasowością. W smaku przywołuje owoce cytrusowe, jabłko, ananas. Świetne jako aperitif a odpowiednio schłodzone znakomity towarzysz do kurczaka, indyka, ryby, owoców morza, gotowanych warzyw, delikatnych serów a także dań z grzybami.",0,75cl,"27,50",AZG.13.png,Niemcy,Otwórz plik
AZG.14,N/V,Czerwone,Michel Schneider Cabernet Sauvignon,Niemcy,Cabernet Sauvignon,,"Wino bezalkoholowe wytrawne. Bezalkoholowe wino z przyjemnymi taninami. Zdecydowane aromaty ciemnej wiśni, czarnej porzeczki oraz jeżyn z nutami fiołków i czarnego pieprzu. Rekomendowane do potraw mięsnych, steka, burgerów, żeberek czy aromatycznych serów.",0,75cl,"27,50",AZG.14.png,Niemcy,Otwórz plik
MR.06,N/V,Białe,Arts de Luna 0 % Sparkling Murviedro VEGAN,Vino De La Tierra de Castilla - Hiszpania,Blend,,"Wino musujące wytrawne. Barwa jasnożółta z zielonymi odcieniami. Aromatyczne, z orzeźwiającymi nutami owoców tropikalnych, takich jak marakuja i innych śródziemnomorskich cytrusów. Na podniebieniu bogate, kremowe, ale jednocześnie świeżo owocowe z lekko słodkim akcentem. Idealne jako aperitif, do wszelkiego rodzaju ryb, owoców morza i paelli, a nawet jako baza do koktajli. Podawać dobrze schłodzone, w temperaturze około 4C. Produkt odpowiedni dla sportowców, kobiet w okresie ciąży, wegan i wegetarian.",0,75cl,"27,90",MR.06.png,Hiszpania,❌ brak pliku
TD.14,N/V,Białe,Franc Lizer Blanc De Blanc Vino Spumante,Włochy,Glera,,"Wino bezalkoholowe mysyjące wytrawne. Franc Lizer Blanc de Blanc Vino Spumante to wysokiej klasy wino bezalkoholowe. Wino o świeżych owocowych aromatach z mineralną nutą zostało wytwarzane tradycyjnie i poddane procesie dealkoholizacji. W nosie lekkie owocowe nuty jabłka i przekonujące nuty białych kwiatów. Niska kaloryczność i zero alkoholu powodują, że możesz cieszyć się tym trunkiem z pełnym poszanowaniem zdrowia. Na podniebieniu przyjemna kwasowość w doskonałej równowadze z delikatną słodyczą. Idealny wybór na każdą okazję i każdą porę dnia! NAGRODY: IWSC 2023 – Brązowy Medal, Mundus Vini Bezalkoholowy 2023 – Srebrny Medal, Gilbert & Gallard 2023 – Złoty Medal",0,75cl,"49,00",TD.14.png,Włochy,Otwórz plik
TD.15,N/V,Rożowe,Franc Lizer Vino Spumante Rose,Włochy,"Glera, Merlot",,"Wino bezalkoholowe wytrawne. Franc Lizer Vino Spumante Rose to wysokiej klasy wino bezalkoholowe. W nosie lekkie owocowe nuty jabłka i przekonujące nuty białych kwiatów. Niska kaloryczność i zero alkoholu powodują, że możesz cieszyć się tym trunkiem z pełnym poszanowaniem zdrowia. Na podniebieniu przyjemna kwasowość w doskonałej równowadze z delikatną słodyczą. Idealny wybór na każdą okazję i każdą porę dnia! NAGRODY: IWSC 2023 – Brązowy Medal, Mundus Vini Non Alcoholic Competition 2024 – Srebrny Medal, Gilbert & Gallard 2023 – Złoty Medal.",0,75cl,"49,00",TD.15.png,Włochy,Otwórz plik
NV.01,NV,Białe,Vino de Calidad (Bag in Box),Hiszpania,Airen,,"Wino wytrawne. Nos z mineralnymi nutami oraz delikatnym tchnieniem płatków róży. W smaku dobrze zbudowane z wyczuwalnymi nutami ziołowymi i owocami tropikalnymi. Rekomendowane do owoców morza, serów, drobiu, zup, sałat i białego mięsa.",11,3L,"55,00",NV.01.png,Hiszpania,❌ brak pliku
NV.02,NV,Czerwone,Vino de Calidad (Bag in Box),Hiszpania,"Tannat, Merlot",,"Wino wytrawne. Rubinowa barwa. Skoncentrowany bukiet ciemnych owoców. Wino, które idealnie pasuje do dań mięsnych, dziczyzny, twardych serów.",11,3L,"55,00",NV.02.png,Hiszpania,❌ brak pliku
PZ.03,NV,Białe,Arnaud de Villenueve L’instant Plaisir (Bag in Box),I.G.P Vin de Pays des Cotes Catalanes - Francja,"Ugni Blanc, Colombard.",,"Wino wytrawne. Wino z aromatem egzotycznych owoców, z wyraźnie zaznaczonym ananasem. W smaku rześkie, dobrze wyważone. Szczególnie polecane do grillowanych ryb i sałatek.","12,5",5L,"99,00",PZ.03.png,Francja,❌ brak pliku
PZ.04,NV,Czerwone,Arnaud de Villenueve L’instant Plaisir (Bag in Box),I.G.P Vin de Pays des Cotes Catalanes - Francja,Merlot,,"Wino wytrawne. Intensywna, ciemnoczerwona barwa. Bardzo przyjemne owocowe aromaty. Wino szczególnie polecane do serów i grillowanego mięsa.","12,5",5L,"99,00",PZ.04.png,Francja,❌ brak pliku
MM.04,2005,Czerwone,Manuel Manzaneque Nuestra Seleccion,D.O. Finca Elez - Hiszpania,"40% Cabernet Sauvignon, 40% Tempranillo, 20% Merlot",,"Wino wytrawne. Wino z winnicy El Bonillo położonej na wysokości 1 080 metrów w prowincji Albacete. Dojrzewa 18 miesięcy w dębowej beczce. Z wyraźnymi dojrzałymi czerwonymi owocami, tostem oraz lekko mineralną nutą. W ustach bogate, mocne, z tchnieniem śliwkowej konfitury. Rewelacyjnie zachowana kwasowość.",13,75cl,"69,80",MM.04.png,Hiszpania,Otwórz plik
AR.08,19,Czerwone,Torre Cerere Montepulciano D’Abruzzo Riserva,D.O.C. Montepulciano D’Abruzzo - Włochy,Montepulciano,,"Wino wytrawne. Wino z Abruzji, które dojrzewa 12 miesięcy w beczce oraz dodatkowo 12 miesięcy w tankach ze stali nierdzewnej. Intensywny bukiet z wyraźną wiśnią, do której w miarę czasu starzenia w butelce dołączają aromaty jeżyn oraz lukrecji. W smaku wytrawne, krągłe, pełne ciała z przyjemnymi nutami ziół. Doskonałe do pieczeni, dziczyzny, grilowanego mięsa i serów.","13,5",75cl,"38,50",AR.08.png,Włochy,Otwórz plik
MW.02,17,Czerwone,McWilliam’s Shiraz,New South Wales - Australia,Shiraz,,"Wino wytrawne. Przyjemny, pełny ciała Shiraz z Australii, który dojrzewał w amerykańskiej i francuskiej beczce. Dominujące aromaty malin, czarnej porzeczki i wiśni uzupełniają nuty przypraw typu czarny pieprz. Lekko słodkie dębowe akcenty dodają złożoności oraz wprowadzają do znakomitego zakończenia. Kwasowość 3,69 g/l, cukier resztkowy 4,90 g/l.","13,5",75cl,"38,00",MW.02.png,Australia,Otwórz plik
SC.04,22,Białe,Secret Coast,Marlborough - Nowa Zelandia,Sauvignon Blanc,,"Wino wytrawne. Winogrona zbierane z kilku winnic w Marlborough w momencie osiągnięcia odpowiedniego poziomu dojrzałości. Po zbiorze starannie wyselekcjonowane. Fermentacja odbywała się w zbiornikach ze stali nierdzewnej o kontrolowanej temperaturze zachowując w ten sposób intensywne, owocowe aromaty szczepu Sauvignon Blanc oraz charakter terroir Marlborough. Orzeźwiający Sauvignon Blanc z nutą agrestu i cytrusów oraz z wyczuwalną mineralnością i długim finiszem na podniebieniu.","12,5",75cl,"49,00",SC.04.png,Nowa Zelandia,❌ brak pliku
